,종류,지역,위도,경도
1102,solar,서귀포시 남원읍,33.3076683,126.6907475
1103,solar,서귀포시 대정읍,33.2218157,126.2529945
1104,solar,서귀포시 대정읍,33.2218157,126.2529945
1105,solar,제주시 애월읍,33.45079,126.3752
1106,solar,제주시 애월읍,33.45079,126.3752
1107,solar,제주시 한경면,33.3305,126.21066
1108,solar,제주시 한경면,33.3305,126.21066
1109,solar,제주시 한경면,33.3305,126.21066
1110,solar,제주시 한경면,33.3305,126.21066
1111,solar,제주시 한경면,33.3305,126.21066
1112,solar,제주시 한경면,33.3305,126.21066
1113,solar,제주시 한림읍,33.39344,126.26684
1114,solar,제주시 한림읍,33.39344,126.26684
1115,solar,제주시 한림읍,33.39344,126.26684
1116,solar,제주시 구좌읍,33.51662,126.81055
1117,solar,제주시 구좌읍,33.51662,126.81055
1118,solar,제주시 구좌읍,33.51662,126.81055
1119,solar,제주시 구좌읍,33.51662,126.81055
1120,solar,제주시 조천읍,33.50888,126.66305
1121,solar,제주시 조천읍,33.50888,126.66305
1122,solar,제주시 조천읍,33.50888,126.66305
1123,solar,제주시 한림읍,33.39344,126.26684
1124,solar,서귀포시 남원읍,33.3076683,126.6907475
1125,solar,서귀포시 대정읍,33.2218157,126.2529945
1126,solar,서귀포시 성산읍,33.41805,126.88147
1127,solar,서귀포시 성산읍,33.41805,126.88147
1128,solar,서귀포시 성산읍,33.41805,126.88147
1129,solar,서귀포시 안덕면,33.27688,126.34925
1130,solar,서귀포시 표선면,33.3504543,126.794049
1131,solar,제주시 애월읍,33.45079,126.3752
1132,solar,제주시 한경면,33.3305,126.21066
1133,solar,제주시 한경면,33.3305,126.21066
1134,solar,제주시 한림읍,33.39344,126.26684
1135,solar,제주시 한림읍,33.39344,126.26684
1136,solar,제주시 한림읍,33.39344,126.26684
1137,solar,서귀포시 남원읍,33.3076683,126.6907475
1138,solar,서귀포시 남원읍,33.3076683,126.6907475
1139,solar,서귀포시 남원읍,33.3076683,126.6907475
1140,solar,서귀포시 남원읍,33.3076683,126.6907475
1141,solar,서귀포시 남원읍,33.3076683,126.6907475
1142,solar,서귀포시 대정읍,33.2218157,126.2529945
1143,solar,서귀포시 대정읍,33.2218157,126.2529945
1144,solar,서귀포시 대정읍,33.2218157,126.2529945
1145,solar,서귀포시 안덕면,33.27688,126.34925
1146,solar,제주시 애월읍,33.45079,126.3752
1147,solar,제주시 애월읍,33.45079,126.3752
1148,solar,제주시 한경면,33.3305,126.21066
1149,solar,제주시 한림읍,33.39344,126.26684
1150,solar,제주시 한림읍,33.39344,126.26684
1151,solar,제주시 한림읍,33.39344,126.26684
1152,solar,제주시 한림읍,33.39344,126.26684
1153,solar,서귀포시 남원읍,33.3076683,126.6907475
1154,solar,서귀포시 성산읍,33.41805,126.88147
1155,solar,서귀포시 성산읍,33.41805,126.88147
1156,solar,서귀포시 성산읍,33.41805,126.88147
1157,solar,서귀포시 성산읍,33.41805,126.88147
1158,solar,서귀포시 성산읍,33.41805,126.88147
1159,solar,서귀포시 성산읍,33.41805,126.88147
1160,solar,서귀포시 성산읍,33.41805,126.88147
1161,solar,서귀포시 표선면,33.3504543,126.794049
1162,solar,제주시 한림읍,33.39344,126.26684
1163,solar,서귀포시 남원읍,33.3076683,126.6907475
1164,solar,서귀포시 상예동,33.26177,126.38678
1165,solar,서귀포시 성산읍,33.41805,126.88147
1166,solar,서귀포시 성산읍,33.41805,126.88147
1167,solar,서귀포시 성산읍,33.41805,126.88147
1168,solar,서귀포시 안덕면,33.27688,126.34925
1169,solar,제주시 조천읍,33.50888,126.66305
1170,solar,제주시 조천읍,33.50888,126.66305
1171,solar,제주시 한림읍,33.39344,126.26684
1172,solar,제주시 한림읍,33.39344,126.26684
1173,solar,제주시 한림읍,33.39344,126.26684
1174,solar,제주시 한림읍,33.39344,126.26684
1175,solar,제주시 한림읍,33.39344,126.26684
1176,solar,제주시 한림읍,33.39344,126.26684
1177,solar,서귀포시 남원읍,33.3076683,126.6907475
1178,solar,서귀포시 남원읍,33.3076683,126.6907475
1179,solar,서귀포시 남원읍,33.3076683,126.6907475
1180,solar,서귀포시 남원읍,33.3076683,126.6907475
1181,solar,서귀포시 대정읍,33.2218157,126.2529945
1182,solar,서귀포시 대정읍,33.2218157,126.2529945
1183,solar,서귀포시 대정읍,33.2218157,126.2529945
1184,solar,서귀포시 대정읍,33.2218157,126.2529945
1185,solar,서귀포시 대정읍,33.2218157,126.2529945
1186,solar,제주시 조천읍,33.50888,126.66305
1187,solar,제주시 조천읍,33.50888,126.66305
1188,solar,제주시 한림읍,33.39344,126.26684
1189,solar,서귀포시 대정읍,33.2218157,126.2529945
1190,solar,서귀포시 대정읍,33.2218157,126.2529945
1191,solar,서귀포시 성산읍,33.41805,126.88147
1192,solar,서귀포시 표선면,33.3504543,126.794049
1193,solar,서귀포시 표선면,33.3504543,126.794049
1194,solar,서귀포시 표선면,33.3504543,126.794049
1195,solar,제주시 구좌읍,33.51662,126.81055
1196,solar,제주시 구좌읍,33.51662,126.81055
1197,solar,제주시 애월읍,33.45079,126.3752
1198,solar,제주시 애월읍,33.45079,126.3752
1199,solar,제주시 애월읍,33.45079,126.3752
1200,solar,제주시 한경면,33.3305,126.21066
1201,solar,제주시 한경면,33.3305,126.21066
1202,solar,제주시 한경면,33.3305,126.21066
1203,solar,제주시 한림읍,33.39344,126.26684
1204,solar,서귀포시 남원읍,33.3076683,126.6907475
1205,solar,서귀포시 대정읍,33.2218157,126.2529945
1206,solar,서귀포시 표선면,33.3504543,126.794049
1207,solar,서귀포시 표선면,33.3504543,126.794049
1208,solar,서귀포시 표선면,33.3504543,126.794049
1209,solar,서귀포시 표선면,33.3504543,126.794049
1210,solar,서귀포시 표선면,33.3504543,126.794049
1211,solar,서귀포시 표선면,33.3504543,126.794049
1212,solar,서귀포시 표선면,33.3504543,126.794049
1213,solar,서귀포시 표선면,33.3504543,126.794049
1214,solar,서귀포시 표선면,33.3504543,126.794049
1215,solar,서귀포시 표선면,33.3504543,126.794049
1216,solar,서귀포시 표선면,33.3504543,126.794049
1217,solar,서귀포시 표선면,33.3504543,126.794049
1218,solar,서귀포시 표선면,33.3504543,126.794049
1219,solar,제주시 한경면,33.3305,126.21066
1220,solar,제주시 한경면,33.3305,126.21066
1221,solar,제주시 한경면,33.3305,126.21066
1222,solar,제주시 한경면,33.3305,126.21066
1223,solar,제주시 한림읍,33.39344,126.26684
1224,solar,제주시 한림읍,33.39344,126.26684
1225,solar,제주시 구좌읍,33.51662,126.81055
1226,solar,제주시 월평동,33.46498,126.57733
1227,solar,제주시 한림읍,33.39344,126.26684
1228,solar,제주시 아라일동,33.46882,126.54574
1229,solar,제주시 연동,33.47575,126.49418
1230,solar,제주시 한림읍,33.39344,126.26684
1231,solar,서귀포시 남원읍,33.3076683,126.6907475
1232,solar,서귀포시 상예동,33.26177,126.38678
1233,solar,서귀포시 성산읍,33.41805,126.88147
1234,solar,서귀포시 성산읍,33.41805,126.88147
1235,solar,서귀포시 성산읍,33.41805,126.88147
1236,solar,서귀포시 안덕면,33.27688,126.34925
1237,solar,제주시 애월읍,33.45079,126.3752
1238,solar,제주시 애월읍,33.45079,126.3752
1239,solar,제주시 애월읍,33.45079,126.3752
1240,solar,제주시 애월읍,33.45079,126.3752
1241,solar,제주시 애월읍,33.45079,126.3752
1242,solar,제주시 오라이동,33.47081,126.50991
1243,solar,서귀포시 표선면,33.3504543,126.794049
1244,solar,서귀포시 표선면,33.3504543,126.794049
1245,solar,서귀포시 표선면,33.3504543,126.794049
1246,solar,서귀포시 표선면,33.3504543,126.794049
1247,solar,서귀포시 표선면,33.3504543,126.794049
1248,solar,서귀포시 표선면,33.3504543,126.794049
1249,solar,서귀포시 표선면,33.3504543,126.794049
1250,solar,서귀포시 표선면,33.3504543,126.794049
1251,solar,서귀포시 표선면,33.3504543,126.794049
1252,solar,서귀포시 표선면,33.3504543,126.794049
1253,solar,제주시 한경면,33.3305,126.21066
1254,solar,제주시 한경면,33.3305,126.21066
1255,solar,제주시 한경면,33.3305,126.21066
1256,solar,제주시 한경면,33.3305,126.21066
1257,solar,제주시 한경면,33.3305,126.21066
1258,solar,제주시 한림읍,33.39344,126.26684
1259,solar,제주시 한림읍,33.39344,126.26684
1260,solar,제주시 한림읍,33.39344,126.26684
1261,solar,제주시 한림읍,33.39344,126.26684
1262,solar,제주시 한림읍,33.39344,126.26684
1263,solar,제주시 한림읍,33.39344,126.26684
1264,solar,제주시 한림읍,33.39344,126.26684
1265,solar,제주시 한림읍,33.39344,126.26684
1266,solar,제주시 한림읍,33.39344,126.26684
1267,solar,서귀포시 성산읍,33.41805,126.88147
1268,solar,서귀포시 표선면,33.3504543,126.794049
1269,solar,서귀포시 표선면,33.3504543,126.794049
1270,solar,서귀포시 표선면,33.3504543,126.794049
1271,solar,서귀포시 표선면,33.3504543,126.794049
1272,solar,서귀포시 표선면,33.3504543,126.794049
1273,solar,서귀포시 표선면,33.3504543,126.794049
1274,solar,서귀포시 표선면,33.3504543,126.794049
1275,solar,서귀포시 표선면,33.3504543,126.794049
1276,solar,서귀포시 강정동,33.24695,126.48927
1277,solar,제주시 구좌읍,33.51662,126.81055
1278,solar,제주시 구좌읍,33.51662,126.81055
1279,solar,제주시 구좌읍,33.51662,126.81055
1280,solar,제주시 구좌읍,33.51662,126.81055
1281,solar,제주시 구좌읍,33.51662,126.81055
1282,solar,제주시 구좌읍,33.51662,126.81055
1283,solar,서귀포시 남원읍,33.3076683,126.6907475
1284,solar,제주시 봉개동,33.484188,126.5993497
1285,solar,서귀포시 상예동,33.26177,126.38678
1286,solar,서귀포시 상예동,33.26177,126.38678
1287,solar,서귀포시 성산읍,33.41805,126.88147
1288,solar,서귀포시 성산읍,33.41805,126.88147
1289,solar,서귀포시 성산읍,33.41805,126.88147
1290,solar,서귀포시 성산읍,33.41805,126.88147
1291,solar,서귀포시 성산읍,33.41805,126.88147
1292,solar,제주시 애월읍,33.45079,126.3752
1293,solar,제주시 애월읍,33.45079,126.3752
1294,solar,제주시 애월읍,33.45079,126.3752
1295,solar,제주시 애월읍,33.45079,126.3752
1296,solar,제주시 애월읍,33.45079,126.3752
1297,solar,제주시 조천읍,33.50888,126.66305
1298,solar,제주시 조천읍,33.50888,126.66305
1299,solar,제주시 조천읍,33.50888,126.66305
1300,solar,제주시 조천읍,33.50888,126.66305
1301,solar,서귀포시 표선면,33.3504543,126.794049
1302,solar,제주시 한경면,33.3305,126.21066
1303,solar,제주시 한경면,33.3305,126.21066
1304,solar,제주시 한경면,33.3305,126.21066
1305,solar,제주시 한경면,33.3305,126.21066
1306,solar,제주시 한림읍,33.39344,126.26684
1307,solar,제주시 구좌읍,33.51662,126.81055
1308,solar,제주시 구좌읍,33.51662,126.81055
1309,solar,제주시 구좌읍,33.51662,126.81055
1310,solar,제주시 구좌읍,33.51662,126.81055
1311,solar,제주시 구좌읍,33.51662,126.81055
1312,solar,제주시 구좌읍,33.51662,126.81055
1313,solar,제주시 애월읍,33.45079,126.3752
1314,solar,제주시 애월읍,33.45079,126.3752
1315,solar,제주시 애월읍,33.45079,126.3752
1316,solar,제주시 애월읍,33.45079,126.3752
1317,solar,제주시 애월읍,33.45079,126.3752
1318,solar,제주시 조천읍,33.50888,126.66305
1319,solar,제주시 조천읍,33.50888,126.66305
1320,solar,제주시 한경면,33.3305,126.21066
1321,solar,제주시 한경면,33.3305,126.21066
1322,solar,제주시 한경면,33.3305,126.21066
1323,solar,제주시 한경면,33.3305,126.21066
1324,solar,제주시 한경면,33.3305,126.21066
1325,solar,제주시 한림읍,33.39344,126.26684
1326,solar,제주시 한림읍,33.39344,126.26684
1327,solar,제주시 한림읍,33.39344,126.26684
1328,solar,제주시 한림읍,33.39344,126.26684
1329,solar,제주시 한림읍,33.39344,126.26684
1330,solar,제주시 한림읍,33.39344,126.26684
1331,solar,제주시 한림읍,33.39344,126.26684
1332,solar,제주시 해안동,33.44899,126.46036
1333,solar,서귀포시 대정읍,33.2218157,126.2529945
1334,solar,서귀포시 성산읍,33.41805,126.88147
1335,solar,제주시 구좌읍,33.51662,126.81055
1336,solar,제주시 구좌읍,33.51662,126.81055
1337,solar,서귀포시 대정읍,33.2218157,126.2529945
1338,solar,서귀포시 대정읍,33.2218157,126.2529945
1339,solar,서귀포시 성산읍,33.41805,126.88147
1340,solar,제주시 애월읍,33.45079,126.3752
1341,solar,제주시 조천읍,33.50888,126.66305
1342,solar,제주시 조천읍,33.50888,126.66305
1343,solar,제주시 조천읍,33.50888,126.66305
1344,solar,서귀포시 표선면,33.3504543,126.794049
1345,solar,제주시 한경면,33.3305,126.21066
1346,solar,제주시 한경면,33.3305,126.21066
1347,solar,제주시 한경면,33.3305,126.21066
1348,solar,서귀포시 대정읍,33.2218157,126.2529945
1349,solar,제주시 한경면,33.3305,126.21066
1350,solar,제주시 구좌읍,33.51662,126.81055
1351,solar,서귀포시 대정읍,33.2218157,126.2529945
1352,solar,서귀포시 안덕면,33.27688,126.34925
1353,solar,제주시 한림읍,33.39344,126.26684
1354,solar,제주시 한림읍,33.39344,126.26684
1355,solar,제주시 한림읍,33.39344,126.26684
1356,solar,제주시 한림읍,33.39344,126.26684
1357,solar,제주시 구좌읍,33.51662,126.81055
1358,solar,제주시 구좌읍,33.51662,126.81055
1359,solar,제주시 한경면,33.3305,126.21066
1360,solar,제주시 한경면,33.3305,126.21066
1361,solar,제주시 구좌읍,33.51662,126.81055
1362,solar,서귀포시 대정읍,33.2218157,126.2529945
1363,solar,제주시 한경면,33.3305,126.21066
1364,solar,제주시 한경면,33.3305,126.21066
1365,solar,제주시 한경면,33.3305,126.21066
1366,solar,제주시 한경면,33.3305,126.21066
1367,solar,제주시 한경면,33.3305,126.21066
1368,solar,제주시 한림읍,33.39344,126.26684
1369,solar,제주시 한림읍,33.39344,126.26684
1370,solar,제주시 한경면,33.3305,126.21066
1371,solar,제주시 한경면,33.3305,126.21066
1372,solar,제주시 한경면,33.3305,126.21066
1373,solar,제주시 한림읍,33.39344,126.26684
1374,solar,제주시 한림읍,33.39344,126.26684
1375,solar,제주시 한림읍,33.39344,126.26684
1376,solar,제주시 한경면,33.3305,126.21066
1377,solar,제주시 한경면,33.3305,126.21066
1378,solar,제주시 한경면,33.3305,126.21066
1379,solar,제주시 한림읍,33.39344,126.26684
1380,solar,제주시 한림읍,33.39344,126.26684
1381,solar,제주시 한림읍,33.39344,126.26684
1382,solar,제주시 한림읍,33.39344,126.26684
1383,solar,제주시 회천동,33.4956,126.61479
1384,solar,서귀포시 남원읍,33.3076683,126.6907475
1385,solar,서귀포시 대정읍,33.2218157,126.2529945
1386,solar,서귀포시 대정읍,33.2218157,126.2529945
1387,solar,제주시 애월읍,33.45079,126.3752
1388,solar,제주시 한경면,33.3305,126.21066
1389,solar,제주시 한경면,33.3305,126.21066
1390,solar,제주시 한림읍,33.39344,126.26684
1391,solar,제주시 한림읍,33.39344,126.26684
1392,solar,제주시 조천읍,33.50888,126.66305
1393,solar,제주시 한림읍,33.39344,126.26684
1394,solar,제주시 한림읍,33.39344,126.26684
1395,solar,서귀포시 표선면,33.3504543,126.794049
1396,solar,서귀포시 표선면,33.3504543,126.794049
1397,solar,제주시 한경면,33.3305,126.21066
1398,solar,제주시 해안동,33.44899,126.46036
1399,solar,서귀포시 남원읍,33.3076683,126.6907475
1400,solar,서귀포시 성산읍,33.41805,126.88147
1401,solar,서귀포시 성산읍,33.41805,126.88147
1402,solar,서귀포시 대정읍,33.2218157,126.2529945
1403,solar,서귀포시 대정읍,33.2218157,126.2529945
1404,solar,서귀포시 표선면,33.3504543,126.794049
1405,solar,서귀포시 표선면,33.3504543,126.794049
1406,solar,제주시 애월읍,33.45079,126.3752
1407,solar,제주시 한경면,33.3305,126.21066
1408,solar,제주시 한경면,33.3305,126.21066
1409,solar,제주시 한림읍,33.39344,126.26684
1410,solar,제주시 한림읍,33.39344,126.26684
1411,solar,제주시 한림읍,33.39344,126.26684
1412,solar,제주시 한림읍,33.39344,126.26684
1413,solar,제주시 구좌읍,33.51662,126.81055
1414,solar,서귀포시 대정읍,33.2218157,126.2529945
1415,solar,서귀포시 안덕면,33.27688,126.34925
1416,solar,서귀포시 대정읍,33.2218157,126.2529945
1417,solar,서귀포시 상예동,33.26177,126.38678
1418,solar,서귀포시 표선면,33.3504543,126.794049
1419,solar,서귀포시 표선면,33.3504543,126.794049
1420,solar,제주시 한경면,33.3305,126.21066
1421,solar,제주시 애월읍,33.45079,126.3752
1422,solar,제주시 애월읍,33.45079,126.3752
1423,solar,제주시 애월읍,33.45079,126.3752
1424,solar,서귀포시 강정동,33.24695,126.48927
1425,solar,서귀포시 서홍동,33.25965,126.55175
1426,solar,서귀포시 안덕면,33.27688,126.34925
1427,solar,서귀포시 안덕면,33.27688,126.34925
1428,solar,서귀포시 안덕면,33.27688,126.34925
1429,solar,제주시 조천읍,33.50888,126.66305
1430,solar,제주시 조천읍,33.50888,126.66305
1431,solar,제주시 한경면,33.3305,126.21066
1432,solar,제주시 한경면,33.3305,126.21066
1433,solar,제주시 한경면,33.3305,126.21066
1434,solar,제주시 구좌읍,33.51662,126.81055
1435,solar,제주시 구좌읍,33.51662,126.81055
1436,solar,서귀포시 남원읍,33.3076683,126.6907475
1437,solar,서귀포시 남원읍,33.3076683,126.6907475
1438,solar,서귀포시 남원읍,33.3076683,126.6907475
1439,solar,서귀포시 대정읍,33.2218157,126.2529945
1440,solar,서귀포시 대정읍,33.2218157,126.2529945
1441,solar,서귀포시 중문동,33.262002,126.4288617
1442,solar,서귀포시 표선면,33.3504543,126.794049
1443,solar,제주시 한경면,33.3305,126.21066
1444,solar,제주시 한림읍,33.39344,126.26684
1445,solar,제주시 한림읍,33.39344,126.26684
1446,solar,제주시 한림읍,33.39344,126.26684
1447,solar,서귀포시 대정읍,33.2218157,126.2529945
1448,solar,제주시 조천읍,33.50888,126.66305
1449,solar,제주시 구좌읍,33.51662,126.81055
1450,solar,제주시 구좌읍,33.51662,126.81055
1451,solar,제주시 조천읍,33.50888,126.66305
1452,solar,제주시 한경면,33.3305,126.21066
1453,solar,제주시 한경면,33.3305,126.21066
1454,solar,제주시 한경면,33.3305,126.21066
1455,solar,제주시 한경면,33.3305,126.21066
1456,solar,제주시 한림읍,33.39344,126.26684
1457,solar,제주시 한림읍,33.39344,126.26684
1458,solar,제주시 한림읍,33.39344,126.26684
1459,solar,제주시 구좌읍,33.51662,126.81055
1460,solar,제주시 한림읍,33.39344,126.26684
1461,solar,제주시 한림읍,33.39344,126.26684
1462,solar,제주시 오라삼동,33.49487,126.50508
1463,solar,제주시 한림읍,33.39344,126.26684
1464,solar,제주시 한림읍,33.39344,126.26684
1465,solar,서귀포시 남원읍,33.3076683,126.6907475
1466,solar,서귀포시 남원읍,33.3076683,126.6907475
1467,solar,서귀포시 대정읍,33.2218157,126.2529945
1468,solar,서귀포시 안덕면,33.27688,126.34925
1469,solar,제주시 조천읍,33.50888,126.66305
1470,solar,서귀포시 표선면,33.3504543,126.794049
1471,solar,서귀포시 대정읍,33.2218157,126.2529945
1472,solar,서귀포시 대정읍,33.2218157,126.2529945
1473,solar,서귀포시 대정읍,33.2218157,126.2529945
1474,solar,서귀포시 대정읍,33.2218157,126.2529945
1475,solar,서귀포시 안덕면,33.27688,126.34925
1476,solar,제주시 한경면,33.3305,126.21066
1477,solar,제주시 회천동,33.4956,126.61479
1478,solar,제주시 구좌읍,33.51662,126.81055
1479,solar,제주시 구좌읍,33.51662,126.81055
1480,solar,제주시 한림읍,33.39344,126.26684
1481,solar,제주시 구좌읍,33.51662,126.81055
1482,solar,제주시 구좌읍,33.51662,126.81055
1483,solar,제주시 한림읍,33.39344,126.26684
1484,solar,제주시 한림읍,33.39344,126.26684
1485,solar,제주시 애월읍,33.45079,126.3752
1486,solar,제주시 회천동,33.4956,126.61479
1487,solar,제주시 구좌읍,33.51662,126.81055
1488,solar,제주시 애월읍,33.45079,126.3752
1489,solar,제주시 조천읍,33.50888,126.66305
1490,solar,제주시 조천읍,33.50888,126.66305
1491,solar,제주시 조천읍,33.50888,126.66305
1492,solar,제주시 한경면,33.3305,126.21066
1493,solar,제주시 한경면,33.3305,126.21066
1494,solar,제주시 한경면,33.3305,126.21066
1495,solar,제주시 한경면,33.3305,126.21066
1496,solar,제주시 한림읍,33.39344,126.26684
1497,solar,제주시 한림읍,33.39344,126.26684
1498,solar,서귀포시 남원읍,33.3076683,126.6907475
1499,solar,서귀포시 남원읍,33.3076683,126.6907475
1500,solar,서귀포시 남원읍,33.3076683,126.6907475
1501,solar,서귀포시 남원읍,33.3076683,126.6907475
1502,solar,서귀포시 대정읍,33.2218157,126.2529945
1503,solar,서귀포시 대정읍,33.2218157,126.2529945
1504,solar,서귀포시 성산읍,33.41805,126.88147
1505,solar,서귀포시 성산읍,33.41805,126.88147
1506,solar,서귀포시 안덕면,33.27688,126.34925
1507,solar,서귀포시 안덕면,33.27688,126.34925
1508,solar,제주시 구좌읍,33.51662,126.81055
1509,solar,서귀포시 남원읍,33.3076683,126.6907475
1510,solar,서귀포시 대정읍,33.2218157,126.2529945
1511,solar,서귀포시 대정읍,33.2218157,126.2529945
1512,solar,서귀포시 대정읍,33.2218157,126.2529945
1513,solar,서귀포시 표선면,33.3504543,126.794049
1514,solar,제주시 한림읍,33.39344,126.26684
1515,solar,제주시 아라일동,33.46882,126.54574
1516,solar,제주시 애월읍,33.45079,126.3752
1517,solar,제주시 애월읍,33.45079,126.3752
1518,solar,제주시 한경면,33.3305,126.21066
1519,solar,제주시 한경면,33.3305,126.21066
1520,solar,제주시 애월읍,33.45079,126.3752
1521,solar,제주시 한경면,33.3305,126.21066
1522,solar,제주시 한림읍,33.39344,126.26684
1523,solar,서귀포시 대정읍,33.2218157,126.2529945
1524,solar,서귀포시 대정읍,33.2218157,126.2529945
1525,solar,서귀포시 성산읍,33.41805,126.88147
1526,solar,서귀포시 안덕면,33.27688,126.34925
1527,solar,제주시 한경면,33.3305,126.21066
1528,solar,제주시 회천동,33.4956,126.61479
1529,solar,제주시 회천동,33.4956,126.61479
1530,solar,제주시 한경면,33.3305,126.21066
1531,solar,제주시 한경면,33.3305,126.21066
1532,solar,제주시 한경면,33.3305,126.21066
1533,solar,제주시 한경면,33.3305,126.21066
1534,solar,제주시 한림읍,33.39344,126.26684
1535,solar,제주시 한림읍,33.39344,126.26684
1536,solar,제주시 한경면,33.3305,126.21066
1537,solar,제주시 한경면,33.3305,126.21066
1538,solar,제주시 한경면,33.3305,126.21066
1539,solar,제주시 한경면,33.3305,126.21066
1540,solar,제주시 한림읍,33.39344,126.26684
1541,solar,서귀포시 남원읍,33.3076683,126.6907475
1542,solar,서귀포시 성산읍,33.41805,126.88147
1543,solar,서귀포시 성산읍,33.41805,126.88147
1544,solar,서귀포시 표선면,33.3504543,126.794049
1545,solar,서귀포시 표선면,33.3504543,126.794049
1546,solar,제주시 구좌읍,33.51662,126.81055
1547,solar,제주시 구좌읍,33.51662,126.81055
1548,solar,제주시 애월읍,33.45079,126.3752
1549,solar,제주시 애월읍,33.45079,126.3752
1550,solar,제주시 한경면,33.3305,126.21066
1551,solar,제주시 회천동,33.4956,126.61479
1552,solar,제주시 구좌읍,33.51662,126.81055
1553,solar,제주시 구좌읍,33.51662,126.81055
1554,solar,제주시 구좌읍,33.51662,126.81055
1555,solar,제주시 구좌읍,33.51662,126.81055
1556,solar,제주시 구좌읍,33.51662,126.81055
1557,solar,제주시 조천읍,33.50888,126.66305
1558,solar,제주시 한경면,33.3305,126.21066
1559,solar,제주시 한경면,33.3305,126.21066
1560,solar,서귀포시 대정읍,33.2218157,126.2529945
1561,solar,서귀포시 대정읍,33.2218157,126.2529945
1562,solar,서귀포시 상효동,33.2896254,126.5945088
1563,solar,제주시 오라이동,33.47081,126.50991
1564,solar,제주시 조천읍,33.50888,126.66305
1565,solar,제주시 한림읍,33.39344,126.26684
1566,solar,서귀포시 동홍동,33.26184,126.56804
1567,solar,제주시 한림읍,33.39344,126.26684
1568,solar,제주시 조천읍,33.50888,126.66305
1569,solar,서귀포시 남원읍,33.3076683,126.6907475
1570,solar,서귀포시 대정읍,33.2218157,126.2529945
1571,solar,제주시 구좌읍,33.51662,126.81055
1572,solar,서귀포시 표선면,33.3504543,126.794049
1573,solar,서귀포시 성산읍,33.41805,126.88147
1574,solar,서귀포시 성산읍,33.41805,126.88147
1575,solar,제주시 조천읍,33.50888,126.66305
1576,solar,서귀포시 대정읍,33.2218157,126.2529945
1577,solar,제주시 조천읍,33.50888,126.66305
1578,solar,서귀포시 남원읍,33.3076683,126.6907475
1579,solar,서귀포시 대정읍,33.2218157,126.2529945
1580,solar,서귀포시 표선면,33.3504543,126.794049
1581,solar,서귀포시 성산읍,33.41805,126.88147
1582,solar,제주시 한림읍,33.39344,126.26684
1583,solar,서귀포시 표선면,33.3504543,126.794049
1584,solar,서귀포시 표선면,33.3504543,126.794049
1585,solar,제주시 애월읍,33.45079,126.3752
1586,solar,제주시 애월읍,33.45079,126.3752
1587,solar,제주시 구좌읍,33.51662,126.81055
1588,solar,서귀포시 대정읍,33.2218157,126.2529945
1589,solar,제주시 조천읍,33.50888,126.66305
1590,solar,제주시 애월읍,33.45079,126.3752
1591,solar,제주시 조천읍,33.50888,126.66305
1592,solar,제주시 한림읍,33.39344,126.26684
1593,solar,서귀포시 안덕면,33.27688,126.34925
1594,solar,제주시 조천읍,33.50888,126.66305
1595,solar,제주시 조천읍,33.50888,126.66305
1596,solar,제주시 한경면,33.3305,126.21066
1597,solar,서귀포시 남원읍,33.3076683,126.6907475
1598,solar,서귀포시 표선면,33.3504543,126.794049
1599,solar,제주시 회천동,33.4956,126.61479
1600,solar,서귀포시 대정읍,33.2218157,126.2529945
1601,solar,제주시 조천읍,33.50888,126.66305
1602,solar,제주시 조천읍,33.50888,126.66305
1603,solar,제주시 한림읍,33.39344,126.26684
1604,solar,서귀포시 남원읍,33.3076683,126.6907475
1605,solar,제주시 애월읍,33.45079,126.3752
1606,solar,제주시 애월읍,33.45079,126.3752
1607,solar,제주시 애월읍,33.45079,126.3752
1608,solar,제주시 한림읍,33.39344,126.26684
1609,solar,서귀포시 상예동,33.26177,126.38678
1610,solar,제주시 애월읍,33.45079,126.3752
1611,solar,서귀포시 표선면,33.3504543,126.794049
1612,solar,제주시 한경면,33.3305,126.21066
1613,solar,제주시 한림읍,33.39344,126.26684
1614,solar,제주시 한림읍,33.39344,126.26684
1615,solar,제주시 한림읍,33.39344,126.26684
1616,solar,제주시 회천동,33.4956,126.61479
1617,solar,제주시 한림읍,33.39344,126.26684
1618,solar,서귀포시 대정읍,33.2218157,126.2529945
1619,solar,서귀포시 안덕면,33.27688,126.34925
1620,solar,제주시 조천읍,33.50888,126.66305
1621,solar,서귀포시 대정읍,33.2218157,126.2529945
1622,solar,서귀포시 대정읍,33.2218157,126.2529945
1623,solar,제주시 애월읍,33.45079,126.3752
1624,solar,제주시 한림읍,33.39344,126.26684
1625,solar,서귀포시 안덕면,33.27688,126.34925
1626,solar,제주시 애월읍,33.45079,126.3752
1627,solar,제주시 애월읍,33.45079,126.3752
1628,solar,제주시 한경면,33.3305,126.21066
1629,solar,제주시 한경면,33.3305,126.21066
1630,solar,서귀포시 성산읍,33.41805,126.88147
1631,solar,서귀포시 표선면,33.3504543,126.794049
1632,solar,제주시 구좌읍,33.51662,126.81055
1633,solar,제주시 애월읍,33.45079,126.3752
1634,solar,제주시 용강동,33.47017,126.58934
1635,solar,서귀포시 성산읍,33.41805,126.88147
1636,solar,제주시 한림읍,33.39344,126.26684
1637,solar,제주시 조천읍,33.50888,126.66305
1638,solar,제주시 조천읍,33.50888,126.66305
1639,solar,제주시 한경면,33.3305,126.21066
